,category_code,p_code,p_group,kind_name_new,rank,unit,price
35986,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"51,600"
35987,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"46,600"
35988,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
35989,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
35990,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
35991,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
35992,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"26,500"
35993,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"21,500"
35994,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"12,500"
35995,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"9,500"
35996,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
35997,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
35998,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
35999,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36000,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36001,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36002,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36003,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36004,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36005,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36006,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36007,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36008,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36009,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36010,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36011,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36012,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36013,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36014,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36015,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36016,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"12,500"
36017,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"9,500"
36018,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36019,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36020,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36021,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36022,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36023,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36024,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36025,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36026,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36027,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36028,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36029,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36030,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36031,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36032,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36033,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36034,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36035,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36036,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36037,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36038,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"12,500"
36039,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"9,500"
36040,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36041,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36042,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36043,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36044,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36045,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36046,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36047,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36048,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36049,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36050,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36051,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36052,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36053,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36054,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36055,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36056,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36057,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36058,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36059,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36060,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"14,000"
36061,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"11,000"
36062,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36063,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36064,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36065,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36066,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36067,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36068,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36069,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36070,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36071,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36072,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36073,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36074,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36075,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36076,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,
36077,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,
36078,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,
36079,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,
36080,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,
36081,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,
36082,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,
36083,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,
36084,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,
36085,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,
36086,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,
36087,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,
36088,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,
36089,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,
36090,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,
36091,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,
36092,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,
36093,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,
36094,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,
36095,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,
36096,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,
36097,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,
36098,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36099,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36100,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36101,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36102,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36103,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36104,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"14,000"
36105,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"11,000"
36106,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36107,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36108,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36109,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36110,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36111,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36112,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36113,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36114,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36115,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36116,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36117,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36118,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36119,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36120,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36121,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36122,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36123,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36124,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36125,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36126,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"14,000"
36127,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"11,000"
36128,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36129,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36130,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36131,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36132,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36133,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36134,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36135,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36136,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36137,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36138,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36139,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36140,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36141,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36142,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36143,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36144,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36145,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36146,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36147,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36148,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"14,000"
36149,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"11,000"
36150,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36151,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36152,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36153,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36154,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36155,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36156,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36157,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36158,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36159,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36160,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36161,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36162,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36163,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36164,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"43,700"
36165,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"38,700"
36166,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"50,700"
36167,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"45,700"
36168,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36169,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36170,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"14,000"
36171,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"11,000"
36172,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36173,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36174,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36175,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36176,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36177,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36178,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36179,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36180,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36181,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36182,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36183,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36184,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36185,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36186,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,
36187,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,
36188,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,
36189,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,
36190,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,
36191,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,
36192,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,
36193,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,
36194,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,
36195,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,
36196,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,
36197,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,
36198,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,
36199,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,
36200,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,
36201,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,
36202,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,
36203,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,
36204,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,
36205,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,
36206,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,
36207,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,
36208,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"37,000"
36209,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"32,000"
36210,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"48,700"
36211,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"43,700"
36212,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36213,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36214,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,000"
36215,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,000"
36216,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36217,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36218,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36219,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36220,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36221,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36222,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36223,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36224,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36225,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36226,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36227,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36228,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36229,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36230,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"37,000"
36231,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"32,000"
36232,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"48,700"
36233,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"43,700"
36234,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36235,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36236,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,000"
36237,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,000"
36238,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36239,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36240,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36241,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36242,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36243,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36244,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36245,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36246,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36247,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36248,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36249,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36250,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36251,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36252,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"37,000"
36253,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"32,000"
36254,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"48,700"
36255,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"43,700"
36256,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36257,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36258,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,000"
36259,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,000"
36260,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36261,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36262,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36263,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36264,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36265,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36266,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36267,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36268,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36269,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36270,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36271,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36272,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36273,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36274,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"37,000"
36275,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"32,000"
36276,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"48,700"
36277,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"43,700"
36278,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36279,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36280,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,000"
36281,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,000"
36282,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"43,700"
36283,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"38,700"
36284,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36285,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36286,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36287,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36288,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36289,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36290,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
